Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
HEA1025,Andrew Owens,Port Derek,Arkansas,North,D,Type1,2025-11-12,14,974.6,0.07,2993.72,4410.12,4.2,Cancelled
HEA1026,Joseph Deleon,Joshuaberg,Arizona,North,C,Type3,2026-04-30,9,899.34,0.11,552.19,1023.44,4.9,Completed
HEA1027,Alexandria Molina,Madelinestad,Arizona,North,B,Type1,2023-12-06,18,324.23,0.23,7835.73,831.8,1.7,Cancelled
HEA1028,Emily Carrillo,Jonesfurt,Connecticut,East,C,Type1,2026-01-09,6,962.95,0.21,488.91,4282.63,4.6,Completed
HEA1029,Erica Cruz,Jennifertown,South Carolina,South,B,Type1,2024-02-19,15,814.27,0.2,3152.18,2939.69,3.2,Cancelled
HEA1030,Tiffany Alvarez,Lake Jay,New Hampshire,North,A,Type3,2025-06-19,16,838.8,0.0,5775.64,-492.04,4.7,Completed
HEA1031,Tara Williams,Patriciaton,Mississippi,East,C,Type1,2024-10-14,8,25.02,0.04,4154.66,,1.7,Cancelled
HEA1032,Harry Long,Jonburgh,Connecticut,South,C,Type2,2024-05-22,19,954.7,0.07,2894.48,4218.21,4.2,Cancelled
HEA1033,Cynthia Castillo,Freemanville,Tennessee,East,C,Type3,2025-04-19,5,780.31,0.08,2824.37,,1.2,Pending
HEA1034,Martha Keith,Cassandraville,Connecticut,West,A,Type2,2023-08-30,14,770.29,0.04,7998.12,-482.14,4.5,Completed
HEA1035,Tyler Brown,East Ethan,Indiana,North,A,Type2,2026-03-30,7,90.71,0.12,9742.38,1046.93,3.7,Cancelled
HEA1036,Jessica Walker,Smithtown,Wyoming,East,B,Type1,2023-11-23,4,240.24,0.02,3545.61,4527.0,2.5,Cancelled
HEA1037,Joseph Crawford,Mooreburgh,Massachusetts,North,D,Type3,2024-09-27,1,962.64,0.23,487.54,4458.13,1.8,Completed
HEA1038,James Walter,Shirleyton,Pennsylvania,South,C,Type1,2024-11-04,4,505.67,0.24,462.0,2353.19,4.3,Cancelled
HEA1039,Jennifer Garrison,New Lisa,Tennessee,West,D,Type1,2023-06-08,14,403.88,0.17,7616.21,2542.8,3.4,Completed
HEA1040,Christopher Wang,Gallagherborough,Iowa,West,C,Type1,2023-06-15,16,841.54,0.03,5568.46,1326.04,2.4,Pending
HEA1041,Nicole Adams,North James,Missouri,East,D,Type3,2026-01-05,7,96.47,,7857.57,840.55,2.8,Completed
HEA1042,Daniel Brown,North Miranda,Iowa,East,B,Type2,2025-08-01,10,422.77,0.29,7005.22,3983.72,4.3,Cancelled
HEA1043,Rachel Farrell,West Kendrabury,Massachusetts,South,A,Type2,2025-09-01,10,381.94,0.06,9084.31,84.62,2.4,Pending
HEA1044,Jenny Joyce,Watsontown,Connecticut,South,D,Type1,2024-10-04,4,356.35,0.21,8869.66,2180.45,1.4,Pending
HEA1045,Steven Arnold,East Amandafort,Tennessee,North,A,Type1,2025-03-24,12,314.62,0.25,7904.44,2989.18,4.6,Cancelled
HEA1046,Mrs. Amber Sawyer MD,Port Joanne,Maryland,West,C,Type3,2024-07-09,6,217.97,0.16,4804.37,70.24,2.5,Completed
HEA1047,Joanna Avila,Edwardsmouth,Pennsylvania,North,C,Type2,2025-09-06,13,181.18,0.1,3150.45,2357.84,2.4,Cancelled
HEA1048,Sandra Harvey,South Andreahaven,Delaware,West,D,Type1,2024-04-02,1,644.0,0.14,5119.57,2676.37,1.8,Completed
HEA1049,Dorothy Weaver,Macdonaldtown,Illinois,East,D,Type1,2024-01-19,8,920.2,0.15,5070.51,3583.73,4.6,Cancelled
HEA1050,Angel Powers,East Michelle,New Jersey,South,B,Type3,2026-01-01,16,513.76,,6141.73,791.6,1.9,Completed
HEA1051,Michael Diaz,Danielborough,New York,East,D,Type1,2024-06-13,5,304.99,0.28,1942.37,1113.3,3.5,Pending
HEA1052,Anna Phillips,South Allen,Hawaii,South,C,Type2,2023-07-06,7,167.57,0.22,6590.64,2632.37,4.5,Cancelled
HEA1053,Larry Gibbs,West Brandon,Iowa,West,C,Type2,2023-11-10,3,831.84,0.07,4620.35,4907.2,1.1,Completed
HEA1054,Kendra Wilson,Shannonville,North Dakota,West,C,Type3,2023-12-13,2,971.78,0.18,6240.03,696.21,4.3,Completed
HEA1055,James Middleton,Robertchester,North Carolina,South,A,Type3,2026-01-15,2,355.66,0.21,2472.09,4922.47,2.6,Cancelled
HEA1056,Shannon Weber,Lake Brianburgh,South Dakota,East,D,Type1,2024-02-05,10,298.04,0.04,4400.51,3428.88,3.6,Pending
HEA1057,Brian Wilson,North Donna,Louisiana,South,D,Type1,2025-06-27,9,605.48,0.11,2180.99,4043.45,2.5,Cancelled
HEA1058,Tyrone Fitzgerald,Ashleyville,Alaska,North,C,Type2,2023-09-27,18,777.58,0.27,8765.52,-6.97,3.8,Completed
HEA1059,Amy Bryan MD,East Bridgetside,West Virginia,East,A,Type1,2024-07-11,6,460.85,0.17,4930.81,1152.31,2.0,Pending
HEA1060,Samantha Gaines,Port Alishaborough,Wyoming,East,A,Type3,2025-01-28,6,633.77,0.07,2327.32,-182.45,1.1,Completed
HEA1061,Julie Floyd MD,Zacharyside,New Jersey,North,B,Type2,2025-11-24,10,719.38,,507.97,,4.8,Pending
HEA1062,Eric Sullivan,Pattonton,California,East,A,Type2,2024-09-12,9,960.99,0.16,6789.81,4897.09,1.1,Pending
HEA1063,Curtis Charles,New Emily,Montana,West,B,Type1,2024-08-19,9,173.39,0.16,2224.98,79.0,4.3,Pending
HEA1064,Jeffrey Cantu,West Jamiemouth,Missouri,South,A,Type3,2025-07-04,3,997.41,0.1,9896.86,2593.05,1.7,Completed
HEA1065,James Johnson,Granttown,California,West,C,Type3,2025-03-03,12,398.24,0.19,5383.63,-466.61,2.6,Cancelled
HEA1066,Melanie Fox,East Lindsay,North Dakota,East,D,Type3,2024-05-05,11,725.97,0.02,2960.87,3419.76,4.3,Cancelled
HEA1067,Charles Francis,Port Michelle,Delaware,West,B,Type1,2024-06-04,14,576.69,0.04,6611.01,584.56,1.8,Completed
HEA1068,Christopher King,,Massachusetts,North,D,Type1,2023-10-28,19,491.8,0.16,2824.68,212.71,4.5,Completed
HEA1069,Tracy Fernandez,West Julie,Oregon,East,A,Type2,2025-12-07,10,701.09,0.02,8220.72,1353.6,3.0,Completed
HEA1070,Julie Simpson,Wagnerton,Nebraska,South,B,Type2,2023-07-09,19,401.8,0.26,3151.54,3740.74,2.5,Completed
HEA1071,Sara Howard,Gregoryside,Louisiana,South,D,Type2,2025-01-08,5,134.85,0.04,9883.65,86.37,3.6,Cancelled
HEA1072,Elaine Thomas,North Melaniemouth,Virginia,South,D,Type3,2025-03-16,9,494.0,0.2,6090.93,764.11,2.4,Completed
HEA1073,Christina Burns,Zamoraborough,Tennessee,North,A,Type2,2025-08-13,1,526.7,0.12,8459.67,-453.45,2.4,Cancelled
HEA1074,Sandra Fuller,Port Sabrina,Iowa,South,C,Type1,2024-12-24,15,209.88,0.12,820.87,4826.28,3.9,Pending
HEA1075,Willie Henry,Lake Scott,Wisconsin,West,D,Type1,2025-03-14,4,936.26,0.23,3548.16,2756.8,2.2,Pending
HEA1076,Alexander Hendrix,Terrishire,North Carolina,West,D,Type3,2026-02-09,7,235.2,0.15,7401.12,3459.45,1.8,Completed
HEA1077,Suzanne Juarez,Howardmouth,North Dakota,East,D,Type1,2024-06-09,6,415.14,0.22,6585.08,3082.61,4.2,Completed
HEA1078,Paul Munoz,Taylorfort,Connecticut,South,A,Type2,2023-09-03,15,163.38,0.15,2023.01,294.01,4.2,Pending
HEA1079,Peter Black,North David,Tennessee,North,A,Type3,2024-09-24,6,540.44,0.18,3626.41,2772.17,3.0,Pending
HEA1080,Mary Anderson,West Melinda,Missouri,West,B,Type1,2023-07-04,7,314.56,0.23,2708.09,222.79,3.1,Completed
HEA1081,Jimmy Eaton,West Brittany,Ohio,East,A,Type1,2023-06-17,3,494.38,0.18,6172.36,1706.8,3.8,Completed
HEA1082,David Abbott,Williamschester,Alabama,West,D,Type3,2025-07-15,13,232.37,0.18,3511.23,2629.3,3.0,Cancelled
HEA1083,Gabriel Aguirre,Tylerville,Illinois,West,D,Type1,2025-06-07,2,63.24,0.24,3159.64,2573.85,2.7,Cancelled
HEA1084,Joseph White,Millerborough,Vermont,East,B,Type3,2024-12-03,3,781.43,0.28,2153.04,154.9,5.0,Completed
HEA1085,Lisa Miller,Scottmouth,Kentucky,West,D,Type3,2025-08-25,13,644.68,0.11,4149.37,-310.6,1.6,Completed
HEA1086,Melissa Osborn,Johnnybury,North Carolina,West,C,Type1,2024-06-05,9,347.33,0.17,2035.48,3890.29,3.4,Pending
HEA1087,Cory Baldwin,Hansenland,Louisiana,North,A,Type1,2024-06-06,19,57.02,0.03,9629.44,3492.57,4.5,Cancelled
HEA1088,Lisa Cortez,Thomasfurt,New York,East,C,Type1,2023-12-11,18,866.92,0.11,1629.57,-50.0,3.7,Completed
HEA1089,James Terry,Howardtown,Michigan,East,C,Type1,2023-05-30,5,178.1,0.12,9141.72,200.79,4.5,Pending
HEA1090,Alexis Keller,South Teresa,Tennessee,South,D,Type1,2025-09-25,10,931.43,0.25,4341.88,4409.21,2.3,Cancelled
HEA1091,Danielle Solis,New John,Florida,West,B,Type2,2023-10-08,14,483.81,0.15,3840.87,3730.21,2.1,Pending
HEA1092,Robert Smith,South Bonniechester,Ohio,North,D,Type2,2025-04-29,17,346.98,0.22,2390.07,4978.88,4.4,Completed
HEA1093,Mr. Devon Santiago,Lake Terriland,New Jersey,South,A,Type3,2023-09-30,3,744.34,0.01,6393.99,896.93,2.6,Cancelled
HEA1094,Dawn Turner,Robinsonmouth,Massachusetts,East,C,Type3,2024-10-27,7,878.07,0.14,6886.73,2182.92,3.8,Pending
HEA1095,Richard Vaughan,Reedmouth,Louisiana,North,D,Type1,2025-12-04,9,377.01,0.27,4728.95,800.53,1.6,Completed
HEA1096,Donna Mitchell,,Utah,East,A,Type2,2024-10-02,5,413.27,0.07,651.5,2925.4,4.0,Completed
HEA1097,Jennifer Powers,Annehaven,Montana,West,B,Type1,2025-04-19,4,438.83,0.01,9193.25,134.78,3.2,Completed
HEA1098,Jeffery King,North Melissamouth,Michigan,South,D,Type3,2024-01-20,3,923.1,0.13,9805.26,199.84,2.1,Cancelled
HEA1099,Lisa Colon,New Robert,Arizona,South,B,Type3,2025-11-20,13,695.64,0.21,4367.33,-104.62,3.0,Cancelled
HEA1100,Matthew Hubbard,New Christopherton,Vermont,West,B,Type3,2024-09-01,9,255.17,0.14,6175.24,3314.72,3.8,Cancelled
HEA1101,Mrs. Joanna Gray,Jamesport,Vermont,West,C,Type3,2023-10-18,7,193.15,0.14,4557.96,2217.4,1.0,Cancelled
HEA1102,John Wyatt,Port Christopher,Kentucky,East,A,Type3,2025-11-04,8,238.06,0.2,3286.61,2897.52,3.5,Pending
HEA1103,Joshua Moyer,Hudsonmouth,Indiana,South,D,Type2,2025-06-22,10,270.93,0.08,865.46,4336.16,3.2,Completed
HEA1104,Benjamin Esparza,East Justinfort,North Carolina,South,A,Type1,2025-10-19,1,237.88,0.23,4615.07,3571.81,1.9,Completed
HEA1105,Jeffrey Dunn,New Jonathanchester,Massachusetts,South,C,Type1,2024-09-02,1,661.92,0.05,8202.01,2039.48,4.0,Cancelled
HEA1106,Samantha Smith,South Carl,Oregon,South,D,Type3,2025-09-15,19,124.77,0.12,268.61,4913.96,2.2,Cancelled
HEA1107,Mary Sanchez,West Terrence,Texas,North,D,Type2,2025-02-12,2,393.48,0.2,5862.87,2009.41,2.1,Cancelled
HEA1108,Cassandra Dickson,Port Scottfort,Texas,East,B,Type3,2024-04-06,12,628.8,0.25,8819.64,118.48,2.9,Completed
HEA1109,Brandon Soto,Johnsonborough,Nebraska,North,A,Type2,2023-10-05,13,297.95,0.24,2253.74,4959.6,3.7,Completed
HEA1110,Paul Johnson,,Wyoming,South,B,Type2,2025-10-11,14,74.62,0.22,1914.23,-374.49,4.7,Cancelled
HEA1111,Brianna Campbell,Wendyfurt,West Virginia,West,A,Type3,2024-11-05,5,91.01,0.11,7745.54,2524.36,1.6,Cancelled
HEA1112,Angel Grant,Fernandezfort,Idaho,West,D,Type3,2024-07-03,3,134.71,0.04,2625.36,1200.03,2.6,Pending
HEA1113,Jessica Frey,,Florida,South,C,Type1,2023-07-19,17,837.48,0.07,2000.64,2269.54,1.3,Completed
HEA1114,John Scott,West Tiffanyhaven,Indiana,North,C,Type1,2025-12-31,1,661.28,0.26,3842.09,2572.92,4.0,Cancelled
HEA1115,Jill White,Murphytown,Utah,North,B,Type2,2023-09-01,14,73.88,0.26,3985.77,820.53,2.8,Pending
HEA1116,Tracey Brown,East Brenda,Wisconsin,East,A,Type2,2024-02-06,6,397.16,0.29,8753.6,2562.72,3.8,Pending
HEA1117,Michael Rivera,Port Carol,Florida,West,B,Type3,2024-08-22,17,285.8,0.02,6222.59,3658.34,2.3,Pending
HEA1118,James Berry,Davidborough,Tennessee,South,A,Type2,2024-08-20,4,582.26,0.16,4119.02,965.8,4.4,Cancelled
HEA1119,James Tran,Peterburgh,Mississippi,North,C,Type1,2026-05-10,6,527.58,0.19,5390.44,1608.84,3.1,Cancelled
HEA1120,Julie Lara,Lake Amanda,Rhode Island,North,D,Type3,2026-02-16,1,486.31,0.21,9544.26,975.33,4.8,Completed
HEA1121,Michelle Li,Pricechester,Washington,East,A,Type1,2025-08-04,9,321.37,0.19,1220.83,4013.08,1.3,Pending
HEA1122,Miguel Martinez,West Christina,New Hampshire,West,C,Type1,2023-11-01,4,146.42,0.23,2156.38,3487.4,3.1,Pending
HEA1123,Debra Thompson,Archerhaven,Vermont,South,D,Type3,2023-06-07,9,744.95,,9629.03,4291.58,4.1,Pending
HEA1124,Dana Smith,Brettshire,Oklahoma,West,D,Type2,2025-08-29,9,881.06,0.05,9577.52,435.27,3.4,Completed
HEA1125,Edward Horn,Normanbury,Mississippi,South,B,Type1,2025-08-17,13,944.71,0.06,1853.94,-95.31,1.1,Completed
HEA1126,Angela Rubio,Malloryton,California,North,C,Type1,2025-06-02,17,68.03,0.0,1536.58,156.61,4.9,Pending
HEA1127,Kim Beck,Lake Garyburgh,Alaska,North,B,Type2,2025-05-30,3,742.51,0.11,4268.74,385.6,2.2,Cancelled
HEA1128,Eric Daniels,East Timothyview,Massachusetts,South,A,Type1,2025-09-10,6,729.24,0.03,592.21,2431.95,2.0,Cancelled
HEA1129,Anthony Lyons,,California,West,A,Type1,2023-11-22,15,947.64,0.1,6583.54,4840.02,2.9,Pending
HEA1130,Andrew Beck,Michaelville,Washington,West,D,Type3,2026-03-24,14,260.39,0.19,867.21,1464.79,3.2,Pending
HEA1131,Abigail Johnson,West Crystalton,Arkansas,East,C,Type3,2024-07-16,13,744.76,0.27,674.49,4771.8,4.1,Pending
HEA1132,Randy Hicks,West Kristenside,Virginia,South,C,Type2,2024-09-24,9,64.08,0.25,4903.35,-289.9,2.6,Pending
HEA1133,Keith Lopez,Garciaborough,Delaware,West,B,Type1,2024-01-25,15,634.93,0.08,9582.09,4597.8,2.8,Completed
HEA1134,Christina Scott,,Alaska,North,B,Type1,2023-09-25,14,357.34,0.04,4325.28,496.34,3.1,Completed
HEA1135,Thomas Garner,Howeside,Tennessee,West,C,Type2,2024-07-08,4,771.22,0.06,3629.16,4518.61,2.6,Pending
HEA1136,Michael Myers,Lake Michele,Iowa,West,D,Type2,2023-06-17,11,864.67,0.29,9979.77,-190.75,4.7,Cancelled
HEA1137,Craig Campbell,Port Victoriaburgh,Maryland,East,D,Type2,2026-04-29,2,371.17,0.16,5366.49,4715.21,4.4,Pending
HEA1138,Chelsea Cline,Markborough,Arkansas,West,D,Type3,2023-11-30,16,530.33,0.05,3814.89,604.39,2.8,Pending
HEA1139,Lisa Monroe,Jeffreyfort,California,East,B,Type2,2024-11-12,19,126.23,0.25,3920.02,1164.93,1.0,Pending
HEA1140,Dr. Brittany Williams DVM,South Wesley,Ohio,North,D,Type1,2025-10-25,16,422.74,0.12,2030.1,2200.18,4.6,Cancelled
HEA1141,Ashley Elliott,North Joshua,New York,North,C,Type1,2026-05-06,7,367.19,0.27,5171.01,1593.96,1.5,Cancelled
HEA1142,Cynthia Weber,,Kentucky,North,D,Type2,2026-01-11,11,191.29,0.08,4444.66,3171.4,2.0,Cancelled
HEA1143,Amy Coffey,North Renee,Kentucky,North,A,Type1,2025-01-14,12,895.53,0.12,2780.87,4861.44,1.6,Completed
HEA1144,Katie Black,South Stevenberg,Wisconsin,North,B,Type3,2025-11-26,4,156.61,0.15,1689.35,2835.35,1.7,Pending
HEA1145,Monica Hanson,Gregoryview,Missouri,West,A,Type3,2023-07-10,16,639.38,0.27,3181.26,3468.17,4.2,Completed
HEA1146,Randy Gray,East Catherinefort,Hawaii,South,B,Type1,2025-01-03,16,891.24,0.26,5135.96,-15.97,3.3,Pending
HEA1147,Henry Holmes,East Davidville,Ohio,North,C,Type3,2026-03-24,7,912.85,0.17,677.5,2952.97,4.8,Cancelled
HEA1148,Christopher Campbell,Ricardoville,Arizona,West,C,Type3,2023-06-16,13,795.31,0.07,1622.07,1996.17,1.9,Pending
HEA1149,Anthony James,Port Reneeport,Rhode Island,East,A,Type3,2025-07-15,5,184.38,0.12,9481.81,4371.8,2.9,Pending
HEA1150,Henry Carrillo,Teresahaven,Pennsylvania,North,B,Type2,2025-02-20,1,819.26,0.29,5474.27,1635.16,4.9,Cancelled
HEA1151,Sarah Wilson,Isaacchester,North Carolina,South,D,Type2,2025-06-22,5,283.8,0.18,728.15,,4.3,Cancelled
HEA1152,Jessica Thomas,Michaelfort,Louisiana,West,B,Type3,2026-02-27,14,923.17,0.23,6961.57,754.85,3.9,Completed
HEA1153,Kathleen Coleman,Karafurt,Arkansas,West,D,Type1,2024-12-26,11,712.0,0.13,711.85,926.55,1.8,Pending
HEA1154,Dorothy Barrett,Bakerborough,Louisiana,West,C,Type3,2025-05-10,2,787.41,0.16,7414.85,1568.67,4.1,Completed
HEA1155,Michael Mendoza,South Denise,Missouri,East,A,Type3,2025-01-15,18,94.18,0.13,7524.63,1172.35,2.4,Cancelled
HEA1156,Ernest Woods,Lyonsmouth,Massachusetts,South,D,Type1,2023-12-06,15,586.94,0.21,6545.68,896.33,3.1,Completed
HEA1157,Brooke Rogers,North Lindaburgh,Illinois,North,C,Type3,2023-08-22,14,822.93,0.26,7348.82,-226.82,3.4,Pending
HEA1158,Vanessa Lloyd,,Maryland,East,A,Type2,2025-03-15,13,862.97,0.15,970.86,4102.1,3.4,Completed
HEA1159,Wayne Adams,Nguyenland,Hawaii,North,D,Type2,2024-04-26,2,38.35,0.14,7295.13,-146.34,3.9,Pending
HEA1160,Michael Jacobson,Laurenmouth,Wyoming,South,B,Type3,2025-04-10,19,939.77,0.1,1453.21,4380.51,3.6,Pending
HEA1161,Mitchell Rodriguez,Lake Gregoryview,Delaware,West,D,Type1,2025-05-24,8,52.91,0.05,3461.11,190.06,1.3,Pending
HEA1162,Michael Woodard,Maxhaven,West Virginia,North,A,Type1,2023-07-05,17,618.37,0.28,9433.18,-141.06,2.8,Cancelled
HEA1163,Laura Hill,Tracyside,Indiana,West,A,Type2,2025-07-09,15,696.45,0.09,5078.47,2596.53,3.7,Completed
HEA1164,Monica Newton,West Taylorhaven,Florida,West,B,Type2,2025-09-30,14,116.27,0.24,9677.52,2263.43,2.2,Cancelled
HEA1165,Kevin Williams,East Jameston,Nebraska,North,B,Type2,2024-10-19,3,57.53,0.21,980.33,2201.79,2.3,Pending
HEA1166,Tracy Mayer,East Joseph,Hawaii,North,D,Type1,2026-04-14,17,787.06,0.24,4827.81,2659.77,1.5,Pending
HEA1167,Jamie Adams,Port Robertborough,Texas,South,B,Type2,2025-02-08,3,390.82,0.28,717.78,1078.81,2.7,Completed
HEA1168,Kathy West,Port Nathanfort,Utah,North,D,Type1,2023-07-08,13,116.04,0.19,6339.08,3146.22,4.9,Cancelled
HEA1169,Jason Lee,Ryantown,Indiana,South,B,Type1,2025-08-24,18,765.04,0.27,879.2,2263.21,2.1,Completed
HEA1170,Travis Turner,Curtishaven,Rhode Island,South,C,Type1,2025-10-04,1,850.67,0.05,1836.14,1341.09,3.1,Completed
HEA1171,Tara Williams,Courtneyton,South Carolina,North,B,Type3,2023-10-25,7,591.51,0.19,2662.42,4045.75,4.0,Cancelled
HEA1172,Lisa Sweeney,Tinamouth,Massachusetts,West,B,Type3,2023-09-11,5,169.62,0.23,7512.56,3502.47,1.1,Completed
HEA1173,Marissa Hawkins,East Jared,Nevada,East,A,Type2,2024-11-08,2,25.07,0.08,1723.22,1664.86,4.6,Completed
HEA1174,Michael Jones,Robertbury,Nevada,North,C,Type3,2023-12-24,17,703.79,0.22,8481.66,4161.9,2.5,Pending
HEA1175,Sean Flores,Stuartchester,Oregon,North,C,Type1,2024-05-06,10,554.64,0.23,1405.85,4561.42,4.5,Cancelled
HEA1176,Karen Landry,Lake Christopher,New York,South,A,Type1,2023-11-27,4,654.29,0.25,448.92,,1.2,Completed
HEA1177,Ricky Campbell Jr.,Lake Desireeborough,Louisiana,South,C,Type2,2025-09-30,9,815.05,0.09,4010.95,682.24,1.6,Completed
HEA1178,Rebecca Harris,South Hannahtown,Alabama,South,C,Type1,2025-05-20,11,439.89,0.2,9796.47,4536.86,2.3,Completed
HEA1179,Daniel Perez,New Kimberlyport,Georgia,North,A,Type3,2024-03-08,12,133.27,0.09,1192.39,542.14,2.4,Pending
HEA1180,Gary Pacheco,South Stevenland,Mississippi,East,D,Type3,2023-11-03,12,940.58,0.22,1107.01,-233.67,4.4,Cancelled
HEA1181,Tracy Payne,Port Erin,Nebraska,North,D,Type3,2024-05-19,18,549.81,0.14,7536.55,1301.18,1.0,Pending
HEA1182,Tara Campos,Lake John,Massachusetts,North,D,Type1,2025-11-15,4,619.14,0.18,3190.4,3498.31,3.6,Cancelled
HEA1183,Albert Wade,South Brandon,Nebraska,North,D,Type2,2025-05-17,9,934.08,0.12,7201.09,4578.01,1.5,Cancelled
HEA1184,Kevin Gonzalez,Sarahburgh,Arizona,East,C,Type1,2024-04-30,8,932.27,0.05,2080.1,3005.07,4.3,Cancelled
HEA1185,Ashley Douglas,Jessicaborough,Ohio,East,C,Type2,2023-06-18,19,576.37,0.05,4654.71,4735.11,4.1,Completed
HEA1186,Tracy Green,Sanchezport,New York,South,D,Type3,2024-09-13,13,304.64,0.02,2726.37,8.04,3.0,Completed
HEA1187,Carolyn Austin,Lake Sarahfort,Louisiana,West,C,Type3,2023-07-05,2,997.14,0.19,4570.13,-165.85,1.9,Pending
HEA1188,Jennifer Ho,Port Jennifer,West Virginia,North,A,Type3,2024-06-21,19,684.01,,7714.06,2823.06,3.5,Pending
HEA1189,Allison Jones DVM,Port Elizabeth,Illinois,South,B,Type1,2025-01-20,14,414.35,0.01,7643.9,4813.64,1.6,Pending
HEA1190,Mitchell White,,Louisiana,East,D,Type3,2025-06-07,5,564.24,0.02,5206.15,2264.97,1.8,Pending
HEA1191,Mrs. Peggy Pollard,Robertfort,Wyoming,North,D,Type2,2026-01-26,10,421.68,0.14,9290.88,-216.67,3.5,Cancelled
HEA1192,Michele Olson,Smithport,New Mexico,East,C,Type1,2023-11-28,17,889.42,0.22,2711.46,716.7,5.0,Pending
HEA1193,Amanda Wilson,New Robertstad,South Dakota,West,B,Type2,2025-05-31,16,487.67,0.05,2479.08,846.36,4.6,Completed
HEA1194,Matthew Mckinney,Joelburgh,South Dakota,South,B,Type3,2025-03-12,17,825.29,0.08,6176.68,1358.21,3.4,Completed
HEA1195,Nathan Mccarthy,Jerryport,Colorado,West,D,Type1,2024-03-13,1,841.77,0.07,6250.84,-260.18,3.2,Pending
HEA1196,Linda Washington,Matthewfurt,Mississippi,East,D,Type1,2023-11-02,15,826.09,0.12,560.75,4476.91,5.0,Cancelled
HEA1197,Stephen Abbott,Reidland,Kentucky,East,C,Type1,2023-10-15,17,724.97,0.07,6117.0,2335.6,3.2,Cancelled
